favorite_count,source,text,location,place,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
2,Twitter for Android,"b'@SynexusResearch has sent out letters, which give the options open to people in the @Novavax Covid-19 vaccine trial\xe2\x80\xa6 https://t.co/OtDShyo9zU'","Nottingham, England","Clifton, England",SynexusResearch,False,Wed Jan 20 13:27:03 +0000 2021,0,b'1351883942778064899'
2,Twitter for iPhone,"b'@Pepman34 Ahora van a entrar fumigando con la lej\xc3\xada y el amoniaco, porque ahi el coronavirus ha circulado a sus anchas'","Manhattan, NY","Manhattan, NY",SesmaLab,False,Wed Jan 20 13:27:08 +0000 2021,0,b'1351883965947387904'
1,Twitter for Android,b'Just in case anyone is still a little confused #COVID19 #coronavirus https://t.co/mkLIqZhlMQ',"England, United Kingdom","Woking, South East",,False,Wed Jan 20 13:27:43 +0000 2021,1,b'1351884112588636164'
8,Twitter for Android,b'@elchascas \xc2\xbfcomo ser\xc3\xa1 la salida de #Pi\xc3\xb1era con unos 35000 muertos por #COVID19 (espero equivocarme) m\xc3\xa1s de un 20% d\xe2\x80\xa6 https://t.co/y6FmdaRcrR',"Copia Feliz del Eden, le dicen","Ñuñoa, Chile",elchascas,False,Wed Jan 20 13:27:40 +0000 2021,4,b'1351884096658673664'
2,Twitter for iPhone,"b'Me permito informar que el Domingo, me reun\xc3\xad con el Alcalde de Zipaquir\xc3\xa1, quien informo ser caso positivo para Covi\xe2\x80\xa6 https://t.co/8TXNAiTNGq'",Villa de San Diego de Ubate,"Bogotá, D.C., Colombia",,False,Wed Jan 20 13:27:42 +0000 2021,0,b'1351884107236696066'
1,Twitter for iPhone,"b'You mean a large portion of 400,000 deaths happened in just 20days? https://t.co/NfhldfwBh1'",World,"Mwanza, Tanzania",,False,Wed Jan 20 13:28:15 +0000 2021,0,b'1351884245552140291'
0,Twitter for iPhone,"b'South Africa has recorded 9\xc2\xa0780 new coronavirus cases and 839 deaths in the last 24 hours.\n\nThe latest report, from\xe2\x80\xa6 https://t.co/JeJfawuKFV'","676 Gallagher Block E, Midrand","Diepkloof, South Africa",,False,Wed Jan 20 13:28:27 +0000 2021,0,b'1351884294248161280'
0,Tweetbot for iΟS,"b'Michigan\xe2\x80\x99s trends are actually quite relieving. We didn\xe2\x80\x99t seem to have much in the way of a holiday spike here, and\xe2\x80\xa6 https://t.co/uQFpdzFI7E'","Ann Arbor, MI","Ann Arbor, MI",,False,Wed Jan 20 13:28:19 +0000 2021,0,b'1351884261918466051'
2,Twitter for iPhone,b'@drharshvardhan @mla_sudhakar @SerumInstIndia @BharatBiotech @WHO @kiranshaw @KiranKS @Raksha_Bhat \n#COVID19 \n#VaccineForIndia',Bengaluru/Shivamogga/Hubli,"Hubli, India",pksahukar,False,Wed Jan 20 13:28:32 +0000 2021,0,b'1351884317723553794'
6,Twitter for Android,b'En la emergencia sanitaria causada por el #COVID19 si todos nos cuidamos evitaremos el contagio y salvaremos muchas\xe2\x80\xa6 https://t.co/OOZoFL2X5v',"Bogotá, Colombia","Bogotá, DC, Colombia",,False,Wed Jan 20 13:28:39 +0000 2021,6,b'1351884344999215106'
0,Twitter for iPhone,"b'The recovery rate sits at 1\xc2\xa0114 857, which represents a recovery rate percentage of 84%, up from yesterday\xe2\x80\x99s 83%.\n\xc2\xa0\xe2\x80\xa6 https://t.co/ciOfwxXyYC'","676 Gallagher Block E, Midrand","Diepkloof, South Africa",gun_tv_,False,Wed Jan 20 13:29:13 +0000 2021,0,b'1351884487676854272'
2,Twitter for iPhone,b'@JacquesStraub @madgie1941 I\xe2\x80\x99m watching CNN instead. I\xe2\x80\x99ve given up on @BBCNews for most unbiased reporting- an exce\xe2\x80\xa6 https://t.co/4E2pCUKrNJ',"Newcastle-under-Lyme, Staffs","Newcastle-under-Lyme, England",JacquesStraub,False,Wed Jan 20 13:29:35 +0000 2021,2,b'1351884581247578114'
2,Twitter for iPhone,b'Greene County has the second largest population of the counties covered by the Northeast Regional Health Office but\xe2\x80\xa6 https://t.co/m4FJQuS1Te',"Johnson City, Tennessee","Johnson City, TN",,False,Wed Jan 20 13:29:18 +0000 2021,0,b'1351884510498066434'
1,Twitter for Android,b'#Saladas sum\xc3\xb3 un nuevo caso este martes y hoy es reflejado en el parte oficial. Hay un total de 4 activos \xf0\x9f\xa6\xa0\xf0\x9f\x98\xb7 https://t.co/nHVORl43AE',"Saladas, Corrientes","Corrientes, Argentina",,False,Wed Jan 20 13:29:51 +0000 2021,0,b'1351884649392467970'
5,Twitter for Android,"b'Que felicidad que gracias a @JoeBiden y @KamalaHarris HOY NO SE HABLA de #coronavirus #COVID19 en las noticias, POR FIIINNNN'",Colombia,"Bucaramanga, Colombia",,False,Wed Jan 20 13:30:08 +0000 2021,2,b'1351884719391178753'
0,Twitter for iPhone,b'@JonMartel @fauchonmathieu https://t.co/WMIm3vM2rY',,"Québec, Canada",JonMartel,False,Wed Jan 20 13:30:16 +0000 2021,0,b'1351884752324849664'
0,Twitter for iPhone,"b""CORONAVIRUS : L'agenda 2O21 d\xc3\xa9voil\xc3\xa9 ! https://t.co/SSqoTeH31m via @""","Hérault, Languedoc-Roussillon","Teyran, France",,False,Wed Jan 20 13:30:26 +0000 2021,1,b'1351884794301472771'
0,Twitter for Android,b'El Ayuntamiento de Sevilla reactiva el Plan de Emergencia Municipal ante el aumento de casos #COVID19 https://t.co/hMBcmz1Z1A',"Sevilla, España","Seville, Spain",,False,Wed Jan 20 13:30:27 +0000 2021,0,b'1351884800035061762'
0,Twitter for iPhone,b'Passou sebo na cara e mandou brasa. E fica por isso mesmo. \nQue vergonha! https://t.co/nlTLtHYnq1',Recife,"Recife, Brazil",,False,Wed Jan 20 13:31:45 +0000 2021,0,b'1351885127811477507'
5,Twitter for Android,"b'Hoje \xc3\xa9 dia dos profissionais da sa\xc3\xbade que pouco s\xc3\xa3o vistos ou valorizados, mas que causam um impacto gigante na nos\xe2\x80\xa6 https://t.co/nwDXa2wrl5'","Aracaju, Brasil","Aracaju, Brazil",,False,Wed Jan 20 13:31:47 +0000 2021,1,b'1351885135248035841'
1,Twitter for iPhone,b'Among these is a plan to preserve and fortify DACA. https://t.co/XyWb3585ZH',"Austin, TX","Westfield, IN",,False,Wed Jan 20 13:32:19 +0000 2021,0,b'1351885267561545733'
0,Twitter for Android,b'@BaiserLaidy Disculpa? Tu tambi\xc3\xa9n has tenido Coronavirus?',"Alfajarín, España","Alfajarín, España",BaiserLaidy,False,Wed Jan 20 13:32:06 +0000 2021,0,b'1351885214562267138'
0,Twitter for Android,"b""#COVID19 has localized movements &amp; made members of our community seek safe alternatives to public transport. It's t\xe2\x80\xa6 https://t.co/ubejP1pYdC""",,"Mount Vernon, NY",,False,Wed Jan 20 13:32:55 +0000 2021,0,b'1351885420410400768'
1,Twitter for iPad,b'Guardedly optimistic news. https://t.co/4m4Cs7rxTj',Dundee,"Dundee, Scotland",,False,Wed Jan 20 13:32:40 +0000 2021,0,b'1351885357692964864'
1,Twitter for iPhone,b'@TheReelRandom His total abdication of his duty to the people of the United States in regards to the COVID-19 pandemic.',Illinois,"Melrose Park, IL",TheReelRandom,False,Wed Jan 20 13:32:29 +0000 2021,0,b'1351885311681433601'
0,Twitter for iPhone,"b""Cold storage facilities are critical to the COVID-19 #vaccination drive. Learn about India's preparation for it!\xe2\x80\xa6 https://t.co/1x2Ct3fOYO""",Maharashtra,"Mumbai, India",,False,Wed Jan 20 13:33:26 +0000 2021,1,b'1351885549276078082'
3,Twitter for Android,b'#COVID19 \n#Mardelplata https://t.co/qZTgZJcKZf',"Mar del Plata, Argentina","Mar del Plata, Argentina",,False,Wed Jan 20 13:33:38 +0000 2021,0,b'1351885598446002182'
0,Twitter for Android,b'Ik hoop dat de Tweede Kamer dit Kabinet een forse nederlaag bezorgd  Eerst alle vliegverkeer op @Schiphol verbieden\xe2\x80\xa6 https://t.co/8UUYzBDrtb',,"Dalfsen, Nederland",,False,Wed Jan 20 13:33:40 +0000 2021,2,b'1351885609338601472'
0,Twitter for iPhone,b'A visual representation of 2020 \n*images taken at in-person programs are posted to Facebook albums* #ncmmspt\xe2\x80\xa6 https://t.co/F2sgwaBlJJ',"Southport, NC","Southport, NC",,False,Wed Jan 20 13:33:58 +0000 2021,0,b'1351885683888168963'
0,Twitter for Android,b'@Rocketpants_ @indepdubnrth @remindmetweets 3 weeks \nhttps://t.co/mRk2bIqe2q',Everywhere.,"Kildare, Ireland",davecoughlan80,False,Wed Jan 20 13:34:23 +0000 2021,0,b'1351885788368293891'
5,Twitter for iPhone,b'@arwenmh The Pasir Salak UMNO Thug ? The #COVID19 positive news on him was the one and only positive news about him\xe2\x80\xa6 https://t.co/lzr0pWdkYy',Kuala Lumpur,"Petaling, Selangor",arwenmh,False,Wed Jan 20 13:34:44 +0000 2021,2,b'1351885874909245442'
3,Twitter for iPhone,b'A previs\xc3\xa3o mais otimista \xc3\xa9 ter toda a popula\xc3\xa7\xc3\xa3o vacinada s\xc3\xb3 depois de abril...\n...\n...\n...\n...\n...\n...\n...\n...\n...\xe2\x80\xa6 https://t.co/kQUqTngh3j',"SP, Brasil","Sao Paulo, Brazil",,False,Wed Jan 20 13:34:56 +0000 2021,1,b'1351885927912763392'
0,Twitter for Android,b'@IanDunt I shouldnt point you in this direction. Apologise to your good lady lol https://t.co/9kdIQF2qwE',where we park it,"Cartagena, Spain",IanDunt,False,Wed Jan 20 13:34:51 +0000 2021,0,b'1351885906949627907'
1,Twitter for Android,b'https://t.co/6Zmm1FJrag',"Washington, DC.","Silver Spring, MD",,False,Wed Jan 20 13:34:58 +0000 2021,1,b'1351885935114407936'
0,Twitter for Android,b'@heidix_ @JosemRaviles @GovPierluisi En EU ya comenzaron muchas escuelas...pero por ejemplo...en California muere u\xe2\x80\xa6 https://t.co/goBYUSWUCD',,"Chicago, IL",heidix_,False,Wed Jan 20 13:34:51 +0000 2021,0,b'1351885904537907200'
0,Twitter for Android,"b'Nou, dit geeft dan weer hoop https://t.co/g5ZfmPz7D7'",,"Heerlen, Nederland",,False,Wed Jan 20 13:35:19 +0000 2021,0,b'1351886024130105344'
0,Twitter for Android,"b""Ande' andar\xc3\xadan...?\xf0\x9f\xa4\x94\xf0\x9f\xa4\x94\xf0\x9f\xa4\x94\n(\xc3\x9aLTIMA HORA): Jordi Pujol y su mujer se encuentran confinados tras dar positivo por Coronavi\xe2\x80\xa6 https://t.co/ESaYQaJdIt""",España,"Alcobendas, Spain",,False,Wed Jan 20 13:35:31 +0000 2021,0,b'1351886073488699394'
3,Twitter for Android,"b'A extremar los cuidados y limpieza en casa ,estamos viviendo una contingencia sanitaria muy seria ,No bajemos la gu\xe2\x80\xa6 https://t.co/8KpJ5fefcD'","Guadalajara, Jalisco","Tlaquepaque, Jalisco",,False,Wed Jan 20 13:35:27 +0000 2021,0,b'1351886056073920515'
10,Twitter for Android,"b'Fantastic webinar, showing the diversity and benefits of integrating digital technology into clinical care pathways\xe2\x80\xa6 https://t.co/r0jAr5AYlC'","Bournemouth, England","Bournemouth, England",,False,Wed Jan 20 13:35:29 +0000 2021,1,b'1351886065527877633'
0,Twitter for Android,b'\xe2\x8f\xa9  #VacunasParaLosPueblos\n \nSe crea el Fondo Humanitario y Banco de Medicinas a trav\xc3\xa9s de los Estados miembros del\xe2\x80\xa6 https://t.co/aeEsso40z6',,"Miranda, Venezuela",,False,Wed Jan 20 13:36:04 +0000 2021,4,b'1351886213754531841'
0,Twitter for Android,b'Amazing work and we are just getting started!!! #whoisnext https://t.co/dgZBlmqNRj',"Emporia, VA","Emporia, VA",,False,Wed Jan 20 13:36:06 +0000 2021,0,b'1351886219072958464'
0,Twitter for iPhone,b'One of the best things covid-19 did for me was give me the ability to work from home. I love being my own boss not\xe2\x80\xa6 https://t.co/hrqWFgXLM4',"Brooklyn, NY","Brooklyn, NY",,False,Wed Jan 20 13:36:04 +0000 2021,0,b'1351886211602931715'
0,Twitter for Android,b'Now THAT is an EXCELLENT answer https://t.co/nNNdBxo8ra',,"Milnerton, South Africa",,False,Wed Jan 20 13:36:00 +0000 2021,0,b'1351886194246905858'
0,Twitter for Android,b'We need vaccinations of corona virus now. https://t.co/jkS24ADydv',Nepal,Nepal,,False,Wed Jan 20 13:36:49 +0000 2021,0,b'1351886402049376256'
1,Twitter for Android,b'Latest Israel #Coronavirus statistics. https://t.co/OibYfPzBlE',"Beersheba, Israel 🇮🇱",Israel,,False,Wed Jan 20 13:36:33 +0000 2021,0,b'1351886334152110084'
1,Twitter for Android,b'Sanidad Valenciana abre un procedimiento para personal jubilado interesado en colaborar en tareas de apoyo en la lu\xe2\x80\xa6 https://t.co/5RNNh3Lfic',Benidorm,"Benidorm, Spain",,False,Wed Jan 20 13:36:36 +0000 2021,2,b'1351886347657625600'
0,Twitter for Android,b'\xe2\x8f\xa9  #VacunasParaLosPueblos\n \nSe crea el Fondo Humanitario y Banco de Medicinas a trav\xc3\xa9s de los Estados miembros del\xe2\x80\xa6 https://t.co/6Z5oYNyZQS',,"Miranda, Venezuela",,False,Wed Jan 20 13:37:19 +0000 2021,5,b'1351886526167343104'
0,Twitter for Android,b'#cdnpoli\n#USPolitics\n#InaugurationDay\n#PresidentBiden\n\nFour years. Four years since we last heard a President who t\xe2\x80\xa6 https://t.co/jILzb5hmop',Inner Outer Space,"Pickering, Ontario",,False,Wed Jan 20 13:37:57 +0000 2021,0,b'1351886685001420802'
1,Twitter for Android,"b'Sem vacina, sem proac..... tamo bem, hein?\n\nSem doses para todos, vacina\xc3\xa7\xc3\xa3o contra a covid-19 deve entrar em 2022\xe2\x80\xa6 https://t.co/5hIEYUA5bd'","São Paulo, Brasil","Sao Paulo, Brazil",,False,Wed Jan 20 13:37:38 +0000 2021,0,b'1351886607767531520'
1,Twitter for Android,"b'Golf legend, Tiger Woods undergoes back surgery for the fifth time, puts his season on hold\nhttps://t.co/U97fXouIBy\xe2\x80\xa6 https://t.co/llKj41wFsq'",,"Calabar, Nigeria",,False,Wed Jan 20 13:38:25 +0000 2021,0,b'1351886805226946562'
0,Twitter for Android,b'\xf0\x9f\x98\xac\xf0\x9f\x98\xac https://t.co/J1kLYfw5VR',,"Bojonggede, Indonesia",,False,Wed Jan 20 13:38:22 +0000 2021,0,b'1351886790865481730'
1,Twitter for Android,b'More decline in Ottawa. But it looks like numbers will not decline to 40 per 100k by Jan 25th. Elementary schools i\xe2\x80\xa6 https://t.co/PmKsjRVz80',"Barrhaven East, Canada🇨🇦","Ottawa, Ontario",,False,Wed Jan 20 13:38:01 +0000 2021,0,b'1351886701740883969'
0,Twitter for Android,b'https://t.co/GmVT0jUUhH https://t.co/5SnEnWvoJv',Venezuela,"Bogotá, D.C., Colombia",,False,Wed Jan 20 13:38:39 +0000 2021,0,b'1351886860419784709'
1,Twitter for Android,b'Participamos de la difusi\xc3\xb3n de la campa\xc3\xb1a de vacunaci\xc3\xb3n contra el #Covid19 que es coordinada por la\xe2\x80\xa6 https://t.co/Z7elipInqA',,"Junín, Argentina",,False,Wed Jan 20 13:38:36 +0000 2021,1,b'1351886851553038338'
3,Twitter for Android,"b'https://t.co/aux0JjfMBL Sotto Sotto pare che gli stessi medici cinesi fossero consapevoli di ci\xc3\xb2 che, in buona o ca\xe2\x80\xa6 https://t.co/GLd7W1eLiV'",,"Milan, Lombardy",,False,Wed Jan 20 13:38:55 +0000 2021,2,b'1351886928325582853'
0,Twitter for Android,b'\xe2\x8f\xa9  #VacunasParaLosPueblos\n \nSe crea el Fondo Humanitario y Banco de Medicinas a trav\xc3\xa9s de los Estados miembros del\xe2\x80\xa6 https://t.co/Vor5wqtJOW',,"Miranda, Venezuela",,False,Wed Jan 20 13:38:54 +0000 2021,3,b'1351886925091774468'
0,Twitter for iPhone,b'My Internist said the same. Get your triple lined mask and make it disposable. Go to https://t.co/7VwnY4Uhr5 and or\xe2\x80\xa6 https://t.co/AoBXocx5xB',"Ohio, USA","Five Points, OH",,False,Wed Jan 20 13:38:28 +0000 2021,0,b'1351886814626381832'
0,Twitter for iPhone,b'Why is @GovMikeDeWine\xe2\x80\x99s office using inaccessible fonts to say where the testing is? Surely someone in his office k\xe2\x80\xa6 https://t.co/RBOXT4dbOW',Columbus Ohio,"Columbus, OH",,False,Wed Jan 20 13:38:38 +0000 2021,0,b'1351886857525714947'
0,dlvr.it,b'Statistikdienst gibt Zahl der Verstorbenen in der Ukraine innerhalb von elf Monaten an: \xe2\x80\x9eVon Januar bis November 20\xe2\x80\xa6 https://t.co/BjigEwt3n2',Kiew,Ukraine,,False,Wed Jan 20 13:39:04 +0000 2021,0,b'1351886968406245379'
0,dlvr.it,b'Coronavirus: In Kyjiw 606 Neuinfektionen best\xc3\xa4tigt: \xe2\x80\x9eIn der Hauptstadt haben sich am vergangenen Tag 606 Personen m\xe2\x80\xa6 https://t.co/ITBYjFZhNv',Kiew,Ukraine,,False,Wed Jan 20 13:39:03 +0000 2021,0,b'1351886962316120064'
0,Twitter for Mac,"b'Ivermectin, not vaccines. https://t.co/ZA8S5qbPZY'","Viking, Worldwide",Former Yugoslav Republic of Macedonia,,False,Wed Jan 20 13:39:16 +0000 2021,0,b'1351887018087899136'
0,Twitter for Android,b'#MorningJoe\nWhen is the SOB going to talk about the Coronavirus going away by April 2020?',Minnesota,"Minnetonka, MN",,False,Wed Jan 20 13:39:01 +0000 2021,0,b'1351886955592744960'
1,Twitter for iPhone,b'#DATO | #DonaldTrump deja la presidencia de los #EstadosUnidos firmando un memorando que suspende por 18 meses las\xe2\x80\xa6 https://t.co/rnEbeyxlAm',Ecuador,"Manta, Ecuador",,False,Wed Jan 20 13:39:01 +0000 2021,0,b'1351886954636435456'
3,Twitter for iPhone,b'Oh shut up @vaughangething you\xe2\x80\x99re a massive problem in yourself don\xe2\x80\x99t jump on another bandwagon. You\xe2\x80\x99re ruining Wel\xe2\x80\xa6 https://t.co/LxhSpvLnuT',Cwmbran,"Henllys, Wales",,False,Wed Jan 20 13:39:38 +0000 2021,0,b'1351887109553070083'
0,Twitter for Android,b'Bem isso!! https://t.co/NhfDlbCG8R',"Porto Alegre, Brasil","Guaíba, Brasil",,False,Wed Jan 20 13:39:47 +0000 2021,0,b'1351887148140683265'
0,Twitter for iPhone,b'Un d\xc3\xada digo una cosa y al siguiente otra. Vaya tela la clase pol\xc3\xadtica. https://t.co/CKY1KjlCpQ',Logroño | Amsterdam,"Logroño, Spain",,False,Wed Jan 20 13:39:31 +0000 2021,0,b'1351887080486547461'
2,Twitter for iPhone,b'President Cyril Ramaphosa has established an inter-ministerial committee to oversee the roll-out of Covid-19 vaccin\xe2\x80\xa6 https://t.co/O56igcZX68',"676 Gallagher Block E, Midrand","Diepkloof, South Africa",,False,Wed Jan 20 13:39:38 +0000 2021,0,b'1351887108269551616'
0,Twitter for iPhone,"b'#COVID19: 19 enero 2021. Colombia. Pediatr\xc3\xada.\nGr\xc3\xa1fica 3 de 6: Casos diarios atenci\xc3\xb3n por edad, g\xc3\xa9nero, etnia y depa\xe2\x80\xa6 https://t.co/i47hpDorNi'","Bogotá, D.C., Colombia","Bogotá, D.C., Colombia",pvasquezcolpicu,False,Wed Jan 20 13:40:33 +0000 2021,0,b'1351887340013289476'
0,Twitter for iPhone,"b'#COVID19: 19 enero 2021. Colombia. Pediatr\xc3\xada.\nGr\xc3\xa1ficas 4 de 6: Casos diarios Bogot\xc3\xa1, B/quilla y Atl\xc3\xa1ntico, Valle de\xe2\x80\xa6 https://t.co/ZSlwezD2M8'","Bogotá, D.C., Colombia","Bogotá, D.C., Colombia",pvasquezcolpicu,False,Wed Jan 20 13:40:36 +0000 2021,0,b'1351887351354634243'
24,Twitter for Android,"b'""As bad as the pandemic was...."" -. DJT. \n\nIt\'s worse than ever. #COVID19'",Massachusetts ,"Fall River, MA",,False,Wed Jan 20 13:40:49 +0000 2021,0,b'1351887407705161728'
0,Twitter for Android,"b'Trump saying how great he is while the death toll from COVID-19 is over 400k. Go away, you piece of trash.'","Victorville, CA","Victorville, CA",,False,Wed Jan 20 13:41:44 +0000 2021,0,b'1351887639125794816'
0,Twitter for Android,b'President @ibusolih\xe2\x80\x99s address to the nation on the Government\xe2\x80\x99s Covid-19 Vaccination Program #CovidVaccineMv https://t.co/1ndxCwenQO',,Maldives,IqbaalAhmed20,False,Wed Jan 20 13:41:25 +0000 2021,0,b'1351887557655597062'
1,Twitter for Android,b'Everyone knew this awful day would arrive....all those except the callous #COVID19 deniers!\n\n#247vaccinations https://t.co/Ak8F0TRQsr',Everywhere.,"Kildare, Ireland",,False,Wed Jan 20 13:41:18 +0000 2021,0,b'1351887530195607554'
0,Twitter for Android,b'@TboyMP @sweetmikeSA @H_Sindane @MpuHealth1 @ligwalagwalaFM We listen &amp; login to these platforms to engage with the\xe2\x80\xa6 https://t.co/CNoaAO5Nq1',"Matumi Golf Estates, Nelspruit","Nelspruit, South Africa",TboyMP,False,Wed Jan 20 13:41:40 +0000 2021,0,b'1351887623221096448'
0,Twitter for Android,"b'Update data perkembangan Corona Virus Disease 2019 (Covid-19) di Kabupaten Tana Tidung.\n\nSelasa, 19 Januari 2021.\xe2\x80\xa6 https://t.co/DXaw9Z7DNH'","Sesayap, Kabupaten Tana Tidung",Indonesia,,False,Wed Jan 20 13:41:29 +0000 2021,0,b'1351887574017560577'
0,Twitter for Android,b'Ser\xc3\xa1 por Piqu\xc3\xa9 o por Pujol?? https://t.co/nrMYI1ZT83',"Zaragoza, España","Saragossa, Spain",,False,Wed Jan 20 13:41:35 +0000 2021,0,b'1351887598755700739'
0,Twitter for Android,b'\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/jffxwbCQDG',"Pa,NJ,NC,TX ","Dallas, TX",,False,Wed Jan 20 13:41:40 +0000 2021,0,b'1351887621056827394'
4,Twitter for Android,b'VACCINATION PROCESS IN INDIA\n-\nLINK https://t.co/Ppkmdn0KQK\n-\n#IndiaFightsCorona #VaccineForIndia\xe2\x80\xa6 https://t.co/K1N9NmupaS',,Bharat Serums And Vaccines Ltd,,False,Wed Jan 20 13:42:14 +0000 2021,4,b'1351887763486826501'
1,Twitter for iPhone,b'Very excited that my face-face training with @stjohnambulance for #CovidVaccinator expedited to this Saturday!\xe2\x80\xa6 https://t.co/FngsjMmcVB',Bath,"Bath, England",,False,Wed Jan 20 13:42:36 +0000 2021,0,b'1351887856336334850'
31,Twitter for Android,b'\xf0\x9f\x8f\x86\xf0\x9f\x91\xa8\xe2\x80\x8d\xe2\x9a\x96\xf0\x9f\x94\x83 \xc2\xa1CAMBIO DE \xc3\x81RBITRO PARA LA FINAL!\n\nAtenci\xc3\xb3n #Lan\xc3\xbas: el uruguayo Leodan Gonz\xc3\xa1lez dio positivo de Covid-19 y se\xe2\x80\xa6 https://t.co/CFd8wwosbr',"Lanus, Buenos Aires","Lanús Oeste, Argentina",,False,Wed Jan 20 13:43:01 +0000 2021,3,b'1351887959398768640'
37,Twitter for iPhone,"b'Pelos jogadores do @FCPorto. Algo que tem sido, novamente, difundido pelas contas de fake news do Benfiquist\xc3\xa3o.\n3)\xe2\x80\xa6 https://t.co/SeQnOfJycv'",,"Maia, Portugal",luisarjuna_,False,Wed Jan 20 13:42:57 +0000 2021,4,b'1351887944995508226'
8,Twitter for iPhone,b'Panam\xc3\xa1 ya recibi\xc3\xb3 el primer lote de vacunas contra el coronavirus y seg\xc3\xban el presidente @NitoCortizo vacunaci\xc3\xb3n ini\xe2\x80\xa6 https://t.co/qQcgFoKS11',El Salvador ,"San Salvador, El Salvador",,False,Wed Jan 20 13:43:17 +0000 2021,2,b'1351888029393145864'
0,Twitter for iPhone,b'C\xc3\xb3mo no lo informaron? @CHVNoticias @24HorasTVN https://t.co/6WCrcjp4qR',"En Providencia, Santiago Chile","Providencia, Chile",,False,Wed Jan 20 13:43:09 +0000 2021,0,b'1351887993859153923'
1,Twitter for iPhone,"b'Please, please, please do not refer to COVID-19 as the China Virus. \n\nThe words of a President matter.'","Oakland, CA","Oakland, CA",,False,Wed Jan 20 13:43:44 +0000 2021,0,b'1351888140462481415'
0,Twitter for iPhone,"b'400,000+ deaths from #COVID19 and this asshole gets together a group of maskless turtles. \n\nTrash. \n\nNot to mention\xe2\x80\xa6 https://t.co/nMzphZAd8D'","Chicago, IL","Chicago, IL",,False,Wed Jan 20 13:43:45 +0000 2021,0,b'1351888144182947846'
0,Twitter for Android,b'6000 #COVID19 positives even today from Kerala: Yes after 6 years everyone is talking about #KeralaModel \n\nBut for\xe2\x80\xa6 https://t.co/sLKAWq7msu',"Bhopal, India","Bhopal, India",,False,Wed Jan 20 13:43:50 +0000 2021,0,b'1351888168560201728'
2,Twitter for iPhone,b'Still calling #COVID19  China virus and telling people to be careful... \xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',United States,"Arkansas, USA",,False,Wed Jan 20 13:43:40 +0000 2021,2,b'1351888124603985922'
