id,location
1180785187816448000,"Scotland, United Kingdom"
2319264110,"Baltimore, Maryland"
20729576,"Winnipeg, Manitoba, Canada"
1096574186716225536,Mtns of San Bernardino County
554085151,olathe ks
114295711,"Madison, WI"
1426299455540797445,I Follow Back
1209062155707793410,"Manila, Philippines"
1134635157049270272,"Missouri, USA"
230523654,pennsylvania
2452055906,the steel city
1427801227077767168,Gambia
1176926994740731904,"Ajax, Ontario"
817658517905702912,Anglospheric Diaspora
66753496,Hong Kong
15965173,CA
1041094174127411200,USA
1343152922,"Dubai , UAE."
428659795,"Idaho, USA"
2452177789,Timbuktu 
1181962838568513536,"Lenexa, KS"
1348999778424786947,minor | negro | he/she/it
1181041280257794050,United States
470585046,"Wausau, WI"
1106648118521749505,"Orange, CA"
191664057,"Montgomery, AL"
865764283656884224,"Port St. Lucie, FL"
755003023332696064,India
220175178,#MAGA
358546835,"New Delhi, India"
1296240537285009408,Los Angeles
1332218719,DMV
502334260,London Euston
103616908,MN 
1428384425503559682,Mar-a-Lago
62823535,USA
156029748,"Hometown, USA"
1443931182014554114,Oxford County
2855620430,Australia
147491390,"Beijing, China"
1392566153403244545,Global 
1199733505304989706,Sheffield 
1186670211287715841,"Wyoming, MI"
2916094244,planet earth
1423968905664647169,Geheime.
2918161964,"Winnipeg, Manitoba"
191091544,"Seattle, WA"
191664057,"Montgomery, AL"
930619368752345088,Republic of the Philippines
858577902,"California, USA"
411184012,"Hibbing, MN"
838430264586035200,"Oceanside, NY"
1721892110,✿{FAN ACCOUNT}ʚ♡⃛ɞ
781235054919946240,We can do better than this.
709930449368440833,"Evanston, IL"
801445743454289920,Great State of Texas....
1012364952865329153,"Akron, Ohio"
1389964558459080704,Brasil
2975376506,United States
17746386,"Phoenix, AZ"
1663347871,United States
23647452,Phila
1387933903185276928,she/her
1355339753114095620,North Vancouver
18134544,"Hollywood, CA"
34022561,"London, England"
2887978666,"Washington, DC"
874338509330546688,Trinidad and Tobago
2235241937,Making stuff (๑˃̵ᴗ˂̵)و
26614565,Columnated ruins domino
860510835956867074,Tailândia
1319792941825667072,🇨🇦 The Matrix
32913859,"Toronto, ON, Canada"
7962452,"Berkeley, California"
3219670842,"Los Angeles, CA"
67899097,North Carolina
30521806,"St Cloud, MN"
1112926716920385536,Gadigal Land
1283835538223632387,"Broomall, PA"
237871545,"Chances are...PA, NJ, or DE!"
1269070500082450437,"Louisville, Kentucky "
1725836935,Toronto.  Ontario.  Canada.
2561588677,"Florida, USA"
4251700096,Florida/Bahamas
3091880673,"Toronto, Ontario, Canada"
1453481641754595330,Ausganistan
27408267,Bulanaming Gadigal Land 
1051245912,"Boston, MA"
405147958,North Carolina
15965173,CA
95887243,UK 
17542901,Onlyfans.com/nikkibenz 
4799702183,"Savannah, GA"
2425325605,"Sydney, Australia"
44698675,India
2934047103,United States
833843673238474754,United States
1035572967911170049,Córd
241819870,"Pormpuraaw, Queensland"
62268886,"Sydney,Australia"
856131595518005253,"Pennsylvania, USA"
40456781,"Pattaya, Thailand"
35621539,In the present moment
3718288937,Occupied abenaki/wabanaki land
1224448749549707270,Kuala Lumpur City
1023034458,"Earth, sadly"
888679175715868672,Thailand
1458905348379578369,"California, USA"
829427408298246147,"Scotland, United Kingdom"
1311376696340287493,"Saskatchewan, Canada"
1303391359,"Melbourne, Victoria"
907718558125252613,Directionally-challenged
33794732,Earth
512638810,"Louisville, KY"
1453481641754595330,Ausganistan
47118381,"New Hampshire, USA"
1274328323384938501,"Las Vegas, NV"
1244104702788165635,"Melbourne, Australia "
1233094681006723072,Near 51°11' N  114°19' W
76640919,Somewhere only we know.
4646270674,Germany-Croatia
1358613379548467201,Philippines
543094220,"Kirkland, WA"
278306416,"Bodfish, CA"
1428746594736820225,America The Beautiful 
19490590,"Florida, USA"
191664057,"Montgomery, AL"
1213238982089170945,94558
426618183,Victoria
1407908357399265283,"Downstate, Illinois, USA"
327003614,"Concord, CA"
714417965383299072,"Sydney, New South Wales"
1543823636,IL
1348702958301667330,United States
596192355,"Larrakia Country, Darwin"
35750687,Philadelphia
1377838357619765254,Canada
2938619564,AZ
828364693425098752,"Southern California, USA"
882788490617929728,New Zealand
214758959,Australia
1110952159,"Los Angeles, CA"
28719383,Wellington
299363596,"Durham Region, Ontario"
30276922,"Massachusetts, USA"
3347172645,We are a multiplicity
1353509289604866049,Rural Indiana
1266194121380655106,she/her 
1020339090464665600,Texas
227370941,Trinidad \ Narnia
825922405453402115,Global 🌎🏝🌏✈
1408657806778015744,L family
2590611134,"Federal Way, WA"
112280016,Jan 6
320203226,"Parry Sound, ON"
1119212382012825601,"Lincolnton, NC"
1250121335147290624,World
191664057,"Montgomery, AL"
460407376,"Shoreham-by-Sea, England"
531177374,Spencerville on
821215016082927616,"Saskatchewan, Canada"
21387033,"Long Island, NY"
1446092610,"Los Angeles, CA"
329079863,"Jaen, Spain"
772817872930213890, ประเทศไทย
1364714799314132993,"Sioux Falls, SD"
4650892735,Global USA 🇺🇸 AUSTRALIA 🇦🇺
1155804280525225987,"Bangkok, Thailand"
28738217,Toronto Canada
1268507772775272453,Belgium
1347759633902014464,USA
1458122437917294600,"Ohio, USA"
1324786256451043329,she/her
1061420826,Auckland
1169277768275808256,TEXAS - NYC - FLORIDA 
371918029,US
846328208932798464,Australia
1199466348,"Illinois, USA"
3115042403,"Scotland, United Kingdom"
2224480303,"Boston, MA"
299700184,"summit, new jersey. "
209274300,London/Birmingham
863637194,"Madrid, Comunidad de Madrid"
1189907538579513344,"Backassward, LA"
1336571572937617410,"Calgary, Alberta"
1038843224721248256,"Utah, USA"
24420539,"New Orleans, LA"
433846277,"Calgary,Alberta (but wanders)"
1087537082,"LA-adjacent, California"
1392763359305555969,London
34522964,"Toronto, Ontario"
1400329038271598593,TEXAS
928028309912371200,"Auckland, New Zealand"
1216218057359667200,Bikini Bottom
38871517,Calicut
1243837972383805440,Meadow Springs  WA Australia 
3311186010,"Wellington City, Aotearoa "
926688552,she/her 22
867682297046327296,USA
179921238,"Wisconsin, USA"
547806316,"East Midlands, UK"
1121246896398290944,New Zealand
16368708,"Cedar Park, TX"
2192695510,Fay עליה השלום
879085607678611456,North of the Bronx 
1459567640498876421,Texas y’all 
1091326635826016256,"Glebe, Sydney"
1887844819,Florida
1022377884768382976,"Toronto, Ontario"
1550628984,"Austin, TX"
1383352899699236868,Thailand
832021458192707585,"California, USA"
2258552882,Ottawa & Toronto
4882310487,"Wichita, KS"
1374470566376136706,"Scarborough, Ontario"
1369725311978528780,"Corpus Christi, TX"
143664000,World Of Gaming
1409295918839500806,Ireland 
152893519,"durham, nc"
2745865400,"Michigan, USA"
368470000,California
465121641,"Pennsylvania, USA"
792850038628155393,Nederland
191664057,"Montgomery, AL"
22432685,Europe
1260856796,Jamaica
917582651501850625,Northern California
1294261988684705792,"New Jersey, USA"
62464774,"14.149305,100.612188"
1308159413207937025,"Reality. Also, the Midwest."
1184297774788988928,"Jackson, CA"
33748038,"Nowheresville, missing the USA"
3018271286,B the glue in UR relationships
346969957,Philippines
1058106914,"Now:NH~Prev:CA, FL, RI, MA, ME"
233013334,London
1084911963317112832,London
983108315466162178,"Washington, DC"
104351679,Ottawa/Toronto
192335198,"Onalaska, WI"
295358506,Calgary
767829815109951488,"Arkansas, USA"
365519402,"Mahón, Islas Baleares"
386667599,New Jersey
1268732486,Auckland
1292498761965428737,Your Minecraft base
877043100161540096,"Buenos Aires, Argentina"
15975634,University of Science
17740716,mpls ➡️ dc
1343152922,"Dubai , UAE."
1229532089156022273,"Houston, Texas"
509000798,"Florida, USA"
1053345480149753856,WTF America
978789361943801858,The Space Coast
32700143,Virginia
3718495642,"Scotland, United Kingdom"
248034384,Toronto
1276529463669354498,MALAYSIAN LILIES
3150460350,United States
224297776,The Great North Woods
70860468,Texas
1119458208202940416,"Billie eilish, lalisa manoban "
1250121335147290624,World
798957494,"Florida, USA"
1032595605737144320,India 🇮🇳
138418838,Americas | United Kingdom
1244104702788165635,"Melbourne, Australia "
141235731,Trinidad and Tobago
43117710,"Portland, OR"
257705052,NY
766414766856429568,"Washington, DC"
547103204,New York City
862789703875018752,Pacific Northwest
62122448,"Santa Fe, NM US"
1420660507,"Va Beach, Virginia"
47472487,"ottawa,canada"
2258328236,"Keighley, West Yorkshire 🇬🇧"
2968133998," Philly, CO, NJ, Dallas, Oz"
103286253,Baltimore/Washington D.C.
